round,alive_nodes,node_id,remaining_energy_j
367,85,35,-0.108024
367,85,36,0.739793
367,85,37,0.922562
367,85,38,1.316082
367,85,39,1.40509
367,85,40,0.122695
367,85,41,-0.002244
367,85,42,0.516439
367,85,43,0.651708
367,85,44,0.457917
367,85,45,0.584258
367,85,46,1.143313
367,85,47,1.513367
367,85,48,1.446943
367,85,49,-0.01144
367,85,50,0.052606
367,85,51,1.413531
367,85,52,0.712923
367,85,53,0.315204
367,85,54,1.541741
367,85,55,1.21644
367,85,56,0.819123
367,85,57,-0.023005
367,85,58,1.613343
367,85,59,0.223551
367,85,60,1.312618
367,85,61,0.702483
367,85,62,1.480336
367,85,63,-0.002813
367,85,64,1.40791
367,85,65,1.521024
367,85,66,1.59348
367,85,67,-0.0007
367,85,68,1.591719
367,85,69,1.634931
367,85,70,0.353606
367,85,71,1.597084
367,85,72,-0.027566
367,85,73,1.510562
367,85,74,1.647992
367,85,75,0.554077
367,85,76,-0.010102
367,85,77,1.644973
367,85,78,1.629307
367,85,79,1.524938
367,85,80,1.475971
367,85,81,1.544395
367,85,82,1.65185
367,85,83,1.260347
367,85,84,1.321561
367,85,85,1.388359
367,85,86,0.881577
367,85,87,1.608156
367,85,88,0.534317
367,85,89,1.599798
367,85,90,1.075424
367,85,91,1.258222
367,85,92,1.674563
367,85,93,0.848329
367,85,94,1.644444
367,85,95,1.348234
367,85,96,1.133551
367,85,97,1.650741
367,85,98,-0.00385
367,85,99,0.88114
368,85,0,1.667947
368,85,1,1.515873
368,85,2,0.528795
368,85,3,1.618742
368,85,4,-0.01732
368,85,5,1.567575
368,85,6,1.48599
368,85,7,1.583097
368,85,8,1.228722
368,85,9,0.707249
368,85,10,1.638475
368,85,11,-0.060833
368,85,12,0.57312
368,85,13,1.655223
368,85,14,-0.000327
368,85,15,0.347173
368,85,16,1.047343
368,85,17,1.498959
368,85,18,1.340142
368,85,19,1.28237
368,85,20,0.20147
368,85,21,0.277662
368,85,22,-0.02491
368,85,23,1.512453
368,85,24,1.2812
368,85,25,1.65643
368,85,26,-0.015977
368,85,27,1.299891
368,85,28,1.21059
368,85,29,1.486232
368,85,30,0.542839
368,85,31,1.586299
368,85,32,0.688524
368,85,33,0.833337
368,85,34,-0.014134
368,85,35,-0.108024
368,85,36,0.739592
368,85,37,0.922204
368,85,38,1.315755
368,85,39,1.404717
368,85,40,0.100668
368,85,41,-0.002244
368,85,42,0.516057
368,85,43,0.648913
368,85,44,0.438365
368,85,45,0.579521
368,85,46,1.14305
368,85,47,1.512262
368,85,48,1.445787
368,85,49,-0.01144
368,85,50,0.04592
368,85,51,1.412711
368,85,52,0.712682
368,85,53,0.314936
368,85,54,1.541295
368,85,55,1.215965
368,85,56,0.818089
368,85,57,-0.023005
368,85,58,1.612485
368,85,59,0.199843
368,85,60,1.312313
368,85,61,0.68923
368,85,62,1.480122
368,85,63,-0.002813
368,85,64,1.407253
368,85,65,1.519719
368,85,66,1.593166
368,85,67,-0.0007
368,85,68,1.591293
368,85,69,1.633963
368,85,70,0.350853
368,85,71,1.596389
368,85,72,-0.027566
368,85,73,1.510311
368,85,74,1.647341
368,85,75,0.552804
368,85,76,-0.010102
368,85,77,1.644403
368,85,78,1.628986
368,85,79,1.521262
368,85,80,1.475738
368,85,81,1.544171
368,85,82,1.651409
368,85,83,1.25993
368,85,84,1.321257
368,85,85,1.386315
368,85,86,0.87672
368,85,87,1.607895
368,85,88,0.533106
368,85,89,1.598329
368,85,90,1.075032
368,85,91,1.257864
368,85,92,1.673756
368,85,93,0.847942
368,85,94,1.643974
368,85,95,1.347521
368,85,96,1.133129
368,85,97,1.650064
368,85,98,-0.00385
368,85,99,0.880911
369,85,0,1.667573
369,85,1,1.515015
369,85,2,0.526679
369,85,3,1.618388
369,85,4,-0.01732
369,85,5,1.567284
369,85,6,1.483246
369,85,7,1.582874
369,85,8,1.227418
369,85,9,0.695856
369,85,10,1.638231
369,85,11,-0.060833
369,85,12,0.572793
369,85,13,1.654927
369,85,14,-0.000327
369,85,15,0.344791
369,85,16,1.044868
369,85,17,1.498589
369,85,18,1.339267
369,85,19,1.280541
369,85,20,0.176313
369,85,21,0.257355
369,85,22,-0.02491
369,85,23,1.512167
369,85,24,1.280555
369,85,25,1.656181
369,85,26,-0.015977
369,85,27,1.295954
369,85,28,1.210331
369,85,29,1.485609
369,85,30,0.541637
369,85,31,1.586093
369,85,32,0.687668
369,85,33,0.832203
369,85,34,-0.014134
369,85,35,-0.108024
369,85,36,0.727519
369,85,37,0.92192
369,85,38,1.315357
369,85,39,1.404416
369,85,40,0.099974
369,85,41,-0.002244
369,85,42,0.510409
369,85,43,0.647816
369,85,44,0.437209
369,85,45,0.579134
369,85,46,1.135233
369,85,47,1.505753
369,85,48,1.445546
369,85,49,-0.01144
369,85,50,0.045711
369,85,51,1.412489
369,85,52,0.699935
369,85,53,0.314566
369,85,54,1.540989
369,85,55,1.215594
369,85,56,0.817055
369,85,57,-0.023005
369,85,58,1.610324
369,85,59,0.199338
369,85,60,1.312057
369,85,61,0.689029
369,85,62,1.479383
369,85,63,-0.002813
369,85,64,1.407028
369,85,65,1.517571
369,85,66,1.590908
369,85,67,-0.0007
369,85,68,1.591074
369,85,69,1.633539
369,85,70,0.350481
369,85,71,1.596139
369,85,72,-0.027566
369,85,73,1.509549
369,85,74,1.647115
369,85,75,0.552375
369,85,76,-0.010102
369,85,77,1.644194
369,85,78,1.628686
369,85,79,1.520355
369,85,80,1.475477
369,85,81,1.541766
369,85,82,1.650999
369,85,83,1.259456
369,85,84,1.31982
369,85,85,1.385767
369,85,86,0.876444
369,85,87,1.607686
369,85,88,0.532874
369,85,89,1.597977
369,85,90,1.073914
369,85,91,1.257357
369,85,92,1.673488
369,85,93,0.847582
369,85,94,1.642254
369,85,95,1.347126
369,85,96,1.132805
369,85,97,1.649834
369,85,98,-0.00385
369,85,99,0.880129
370,85,0,1.667
370,85,1,1.514659
370,85,2,0.523276
370,85,3,1.617978
370,85,4,-0.01732
370,85,5,1.566735
370,85,6,1.482973
370,85,7,1.580965
370,85,8,1.226005
370,85,9,0.695348
370,85,10,1.637947
370,85,11,-0.060833
370,85,12,0.572467
370,85,13,1.654722
370,85,14,-0.000327
370,85,15,0.344522
370,85,16,1.035258
370,85,17,1.498006
370,85,18,1.338849
370,85,19,1.280216
370,85,20,0.175983
370,85,21,0.254187
370,85,22,-0.02491
370,85,23,1.508801
370,85,24,1.279274
370,85,25,1.655956
370,85,26,-0.015977
370,85,27,1.295638
370,85,28,1.210032
370,85,29,1.485103
370,85,30,0.5378
370,85,31,1.58588
370,85,32,0.686812
370,85,33,0.831892
370,85,34,-0.014134
370,85,35,-0.108024
370,85,36,0.714787
370,85,37,0.921709
370,85,38,1.314206
370,85,39,1.404055
370,85,40,0.099377
370,85,41,-0.002244
370,85,42,0.492142
370,85,43,0.647325
370,85,44,0.436639
370,85,45,0.577839
370,85,46,1.134983
370,85,47,1.505428
370,85,48,1.445227
370,85,49,-0.01144
370,85,50,0.042049
370,85,51,1.412237
370,85,52,0.686528
370,85,53,0.314185
370,85,54,1.540691
370,85,55,1.215374
370,85,56,0.816622
370,85,57,-0.023005
370,85,58,1.610014
370,85,59,0.198916
370,85,60,1.311751
370,85,61,0.688828
370,85,62,1.479072
370,85,63,-0.002813
370,85,64,1.40679
370,85,65,1.517285
370,85,66,1.590689
370,85,67,-0.0007
370,85,68,1.588238
370,85,69,1.63321
370,85,70,0.349928
370,85,71,1.595667
370,85,72,-0.027566
370,85,73,1.509049
370,85,74,1.64672
370,85,75,0.550754
370,85,76,-0.010102
370,85,77,1.643885
370,85,78,1.627536
370,85,79,1.520011
370,85,80,1.472225
370,85,81,1.541542
370,85,82,1.649985
370,85,83,1.251732
370,85,84,1.319473
370,85,85,1.385174
370,85,86,0.875241
370,85,87,1.607434
370,85,88,0.53245
370,85,89,1.597207
370,85,90,1.072367
370,85,91,1.252078
370,85,92,1.672814
370,85,93,0.847222
370,85,94,1.642025
370,85,95,1.346779
370,85,96,1.119815
370,85,97,1.648677
370,85,98,-0.00385
370,85,99,0.879557
371,85,0,1.66653
371,85,1,1.513965
371,85,2,0.511765
371,85,3,1.616107
371,85,4,-0.01732
371,85,5,1.566528
371,85,6,1.477369
371,85,7,1.580691
371,85,8,1.220663
371,85,9,0.695117
371,85,10,1.637692
371,85,11,-0.060833
371,85,12,0.571971
371,85,13,1.65436
371,85,14,-0.000327
371,85,15,0.343311
371,85,16,1.033799
371,85,17,1.497747
371,85,18,1.338393
371,85,19,1.279436
371,85,20,0.174733
371,85,21,0.253193
371,85,22,-0.02491
371,85,23,1.508141
371,85,24,1.279027
371,85,25,1.655519
371,85,26,-0.015977
371,85,27,1.295209
371,85,28,1.209763
371,85,29,1.481469
371,85,30,0.537554
371,85,31,1.585674
371,85,32,0.68652
371,85,33,0.817512
371,85,34,-0.014134
371,85,35,-0.108024
371,85,36,0.714324
371,85,37,0.921216
371,85,38,1.313878
371,85,39,1.403749
371,85,40,0.098219
371,85,41,-0.002244
371,85,42,0.489036
371,85,43,0.647069
371,85,44,0.418187
371,85,45,0.577376
371,85,46,1.134697
371,85,47,1.505178
371,85,48,1.444985
371,85,49,-0.01144
371,85,50,0.040646
371,85,51,1.41195
371,85,52,0.685817
371,85,53,0.313544
371,85,54,1.540385
371,85,55,1.215054
371,85,56,0.815683
371,85,57,-0.023005
371,85,58,1.609659
371,85,59,0.198665
371,85,60,1.311446
371,85,61,0.688342
371,85,62,1.47788
371,85,63,-0.002813
371,85,64,1.406477
371,85,65,1.516804
371,85,66,1.588211
371,85,67,-0.0007
371,85,68,1.588019
371,85,69,1.632998
371,85,70,0.348594
371,85,71,1.589597
371,85,72,-0.027566
371,85,73,1.508664
371,85,74,1.646327
371,85,75,0.550125
371,85,76,-0.010102
371,85,77,1.643465
371,85,78,1.627187
371,85,79,1.519279
371,85,80,1.471929
371,85,81,1.541327
371,85,82,1.649716
371,85,83,1.251421
371,85,84,1.318852
371,85,85,1.384957
371,85,86,0.87456
371,85,87,1.607225
371,85,88,0.518619
371,85,89,1.596807
371,85,90,1.072085
371,85,91,1.251654
371,85,92,1.672387
371,85,93,0.846836
371,85,94,1.64175
371,85,95,1.346449
371,85,96,1.119342
371,85,97,1.648288
371,85,98,-0.00385
371,85,99,0.867667
372,85,0,1.663204
372,85,1,1.513158
372,85,2,0.464726
372,85,3,1.597884
372,85,4,-0.01732
372,85,5,1.565781
372,85,6,1.378521
372,85,7,1.505022
372,85,8,1.177204
372,85,9,0.692735
372,85,10,1.598031
372,85,11,-0.060833
372,85,12,0.454961
372,85,13,1.634332
372,85,14,-0.000327
372,85,15,0.319033
372,85,16,1.033529
372,85,17,1.497327
372,85,18,1.338092
372,85,19,1.279041
372,85,20,0.173698
372,85,21,0.176436
372,85,22,-0.02491
372,85,23,1.505969
372,85,24,1.257521
372,85,25,1.639506
372,85,26,-0.015977
372,85,27,1.291255
372,85,28,1.062278
372,85,29,1.460698
372,85,30,0.505525
372,85,31,1.535281
372,85,32,0.611748
372,85,33,0.665803
372,85,34,-0.014134
372,85,35,-0.108024
372,85,36,0.543137
372,85,37,0.919775
372,85,38,1.294224
372,85,39,1.316332
372,85,40,-0.165026
372,85,41,-0.002244
372,85,42,0.488603
372,85,43,0.504083
372,85,44,0.408113
372,85,45,0.46602
372,85,46,0.994165
372,85,47,1.503766
372,85,48,1.444416
372,85,49,-0.01144
372,85,50,-0.049321
372,85,51,1.41104
372,85,52,0.53687
372,85,53,0.067485
372,85,54,1.475759
372,85,55,1.214459
372,85,56,0.79038
372,85,57,-0.023005
372,85,58,1.603897
372,85,59,0.192144
372,85,60,1.208624
372,85,61,0.518575
372,85,62,1.477301
372,85,63,-0.002813
372,85,64,1.405374
372,85,65,1.510817
372,85,66,1.538968
372,85,67,-0.0007
372,85,68,1.548027
372,85,69,1.61059
372,85,70,0.348285
372,85,71,1.588657
372,85,72,-0.027566
372,85,73,1.508158
372,85,74,1.640254
372,85,75,0.536303
372,85,76,-0.010102
372,85,77,1.638802
372,85,78,1.578025
372,85,79,1.51853
372,85,80,1.372069
372,85,81,1.455586
372,85,82,1.647938
372,85,83,1.126628
372,85,84,1.318497
372,85,85,1.357726
372,85,86,0.798574
372,85,87,1.553543
372,85,88,0.517408
372,85,89,1.590952
372,85,90,1.055484
372,85,91,1.251195
372,85,92,1.65382
372,85,93,0.750512
372,85,94,1.614177
372,85,95,1.262572
372,85,96,1.118165
372,85,97,1.627988
372,85,98,-0.00385
372,85,99,0.85776
373,83,0,1.662938
373,83,1,1.512716
373,83,2,0.461761
373,83,3,1.597491
373,83,4,-0.01732
373,83,5,1.565527
373,83,6,1.378214
373,83,7,1.504761
373,83,8,1.176412
373,83,9,0.689102
373,83,10,1.597793
373,83,11,-0.060833
373,83,12,0.454454
373,83,13,1.633874
373,83,14,-0.000327
373,83,15,0.313226
373,83,16,1.031354
373,83,17,1.497063
373,83,18,1.337646
373,83,19,1.278296
373,83,20,0.173209
373,83,21,0.17579
373,83,22,-0.02491
373,83,23,1.505574
373,83,24,1.251047
373,83,25,1.639024
373,83,26,-0.015977
373,83,27,1.290172
373,83,28,1.061949
373,83,29,1.460451
373,83,30,0.500404
373,83,31,1.535053
373,83,32,0.610713
373,83,33,0.664575
373,83,34,-0.014134
373,83,35,-0.108024
373,83,36,0.542762
373,83,37,0.919485
373,83,38,1.292178
373,83,39,1.3102
373,83,40,-0.165026
373,83,41,-0.002244
373,83,42,0.485762
373,83,43,0.502119
373,83,44,0.407282
373,83,45,0.464117
373,83,46,0.993864
373,83,47,1.503541
373,83,48,1.438718
373,83,49,-0.01144
373,83,50,-0.049321
373,83,51,1.410838
373,83,52,0.53651
373,83,53,0.049688
373,83,54,1.475524
373,83,55,1.213145
373,83,56,0.789811
373,83,57,-0.023005
373,83,58,1.603672
373,83,59,0.191488
373,83,60,1.208415
373,83,61,0.518202
373,83,62,1.476709
373,83,63,-0.002813
373,83,64,1.398304
373,83,65,1.510351
373,83,66,1.538759
373,83,67,-0.0007
373,83,68,1.547775
373,83,69,1.61015
373,83,70,0.347694
373,83,71,1.588416
373,83,72,-0.027566
373,83,73,1.507812
373,83,74,1.636848
373,83,75,0.530727
373,83,76,-0.010102
373,83,77,1.638589
373,83,78,1.577643
373,83,79,1.518073
373,83,80,1.371746
373,83,81,1.455231
373,83,82,1.64527
373,83,83,1.126174
373,83,84,1.317845
373,83,85,1.357491
373,83,86,0.797905
373,83,87,1.549111
373,83,88,0.513188
373,83,89,1.590481
373,83,90,1.055222
373,83,91,1.250098
373,83,92,1.653353
373,83,93,0.750062
373,83,94,1.61388
373,83,95,1.262129
373,83,96,1.117926
373,83,97,1.627584
373,83,98,-0.00385
373,83,99,0.857287
374,83,0,1.662533
374,83,1,1.512466
374,83,2,0.461132
374,83,3,1.596912
374,83,4,-0.01732
374,83,5,1.565206
374,83,6,1.377909
374,83,7,1.504315
374,83,8,1.175703
374,83,9,0.688608
374,83,10,1.597149
374,83,11,-0.060833
374,83,12,0.453548
374,83,13,1.632823
374,83,14,-0.000327
374,83,15,0.311663
374,83,16,1.030855
374,83,17,1.496791
374,83,18,1.33739
374,83,19,1.27803
374,83,20,0.169225
374,83,21,0.175515
374,83,22,-0.02491
374,83,23,1.504073
374,83,24,1.250377
374,83,25,1.636087
374,83,26,-0.015977
374,83,27,1.289744
374,83,28,1.061428
374,83,29,1.45977
374,83,30,0.500053
374,83,31,1.533868
374,83,32,0.609398
374,83,33,0.663669
374,83,34,-0.014134
374,83,35,-0.108024
374,83,36,0.542154
374,83,37,0.916667
374,83,38,1.291754
374,83,39,1.309965
374,83,40,-0.165026
374,83,41,-0.002244
374,83,42,0.485106
374,83,43,0.501671
374,83,44,0.399587
374,83,45,0.46386
374,83,46,0.993457
374,83,47,1.502779
374,83,48,1.438251
374,83,49,-0.01144
374,83,50,-0.049321
374,83,51,1.410024
374,83,52,0.535935
374,83,53,0.047733
374,83,54,1.468047
374,83,55,1.211308
374,83,56,0.789305
374,83,57,-0.023005
374,83,58,1.602144
374,83,59,0.181531
374,83,60,1.20814
374,83,61,0.517587
374,83,62,1.476387
374,83,63,-0.002813
374,83,64,1.397278
374,83,65,1.509676
374,83,66,1.537423
374,83,67,-0.0007
374,83,68,1.546572
374,83,69,1.609673
374,83,70,0.346139
374,83,71,1.58803
374,83,72,-0.027566
374,83,73,1.498337
374,83,74,1.635867
374,83,75,0.518401
374,83,76,-0.010102
374,83,77,1.637588
374,83,78,1.577344
374,83,79,1.51782
374,83,80,1.371096
374,83,81,1.454899
374,83,82,1.644924
374,83,83,1.124193
374,83,84,1.31759
374,83,85,1.357041
374,83,86,0.783407
374,83,87,1.54822
374,83,88,0.512121
374,83,89,1.588435
374,83,90,1.053608
374,83,91,1.249077
374,83,92,1.651979
374,83,93,0.749425
374,83,94,1.612303
374,83,95,1.261686
374,83,96,1.116
374,83,97,1.626053
374,83,98,-0.00385
374,83,99,0.852404
375,83,0,1.66216
375,83,1,1.51225
375,83,2,0.460885
375,83,3,1.596557
375,83,4,-0.01732
375,83,5,1.564975
375,83,6,1.377641
375,83,7,1.504007
375,83,8,1.175316
375,83,9,0.686443
375,83,10,1.596267
375,83,11,-0.060833
375,83,12,0.453334
375,83,13,1.632534
375,83,14,-0.000327
375,83,15,0.311085
375,83,16,1.030544
375,83,17,1.490756
375,83,18,1.337118
375,83,19,1.277687
375,83,20,0.16872
375,83,21,0.174417
375,83,22,-0.02491
375,83,23,1.503763
375,83,24,1.249183
375,83,25,1.634212
375,83,26,-0.015977
375,83,27,1.289194
375,83,28,1.054407
375,83,29,1.459283
375,83,30,0.488692
375,83,31,1.532008
375,83,32,0.609125
375,83,33,0.663414
375,83,34,-0.014134
375,83,35,-0.108024
375,83,36,0.541904
375,83,37,0.916308
375,83,38,1.291418
375,83,39,1.309664
375,83,40,-0.165026
375,83,41,-0.002244
375,83,42,0.484361
375,83,43,0.484713
375,83,44,0.399336
375,83,45,0.463574
375,83,46,0.98542
375,83,47,1.502409
375,83,48,1.437987
375,83,49,-0.01144
375,83,50,-0.049321
375,83,51,1.409666
375,83,52,0.535579
375,83,53,0.047404
375,83,54,1.46764
375,83,55,1.210864
375,83,56,0.788885
375,83,57,-0.023005
375,83,58,1.599763
375,83,59,0.158043
375,83,60,1.207884
375,83,61,0.517325
375,83,62,1.471743
375,83,63,-0.002813
375,83,64,1.396875
375,83,65,1.509349
375,83,66,1.537217
375,83,67,-0.0007
375,83,68,1.546359
375,83,69,1.609249
375,83,70,0.345459
375,83,71,1.587772
375,83,72,-0.027566
375,83,73,1.498066
375,83,74,1.635642
375,83,75,0.51805
375,83,76,-0.010102
375,83,77,1.637379
375,83,78,1.577051
375,83,79,1.517606
375,83,80,1.370797
375,83,81,1.454588
375,83,82,1.644585
375,83,83,1.123846
375,83,84,1.31725
375,83,85,1.356278
375,83,86,0.782965
375,83,87,1.547992
375,83,88,0.510344
375,83,89,1.587992
375,83,90,1.052833
375,83,91,1.248747
375,83,92,1.65173
375,83,93,0.738982
375,83,94,1.611904
375,83,95,1.25606
375,83,96,1.115578
375,83,97,1.625827
375,83,98,-0.00385
375,83,99,0.852071
376,83,0,1.660843
376,83,1,1.511957
376,83,2,0.457249
376,83,3,1.596346
376,83,4,-0.01732
376,83,5,1.564684
376,83,6,1.377426
376,83,7,1.503783
376,83,8,1.174246
376,83,9,0.686071
376,83,10,1.595952
376,83,11,-0.060833
376,83,12,0.452839
376,83,13,1.63077
376,83,14,-0.000327
376,83,15,0.310489
376,83,16,1.030195
376,83,17,1.490386
376,83,18,1.336881
376,83,19,1.269388
376,83,20,0.144222
376,83,21,0.160669
376,83,22,-0.02491
376,83,23,1.503435
376,83,24,1.2475
376,83,25,1.633923
376,83,26,-0.015977
376,83,27,1.288794
376,83,28,1.054097
376,83,29,1.457695
376,83,30,0.484289
376,83,31,1.531505
376,83,32,0.607926
376,83,33,0.661167
376,83,34,-0.014134
376,83,35,-0.108024
376,83,36,0.541703
376,83,37,0.902197
376,83,38,1.290382
376,83,39,1.309455
376,83,40,-0.165026
376,83,41,-0.002244
376,83,42,0.484035
376,83,43,0.48023
376,83,44,0.398843
376,83,45,0.455924
376,83,46,0.985164
376,83,47,1.496779
376,83,48,1.437746
376,83,49,-0.01144
376,83,50,-0.049321
376,83,51,1.409444
376,83,52,0.535337
376,83,53,0.046992
376,83,54,1.467365
376,83,55,1.203863
376,83,56,0.788491
376,83,57,-0.023005
376,83,58,1.599389
376,83,59,0.157684
376,83,60,1.201686
376,83,61,0.504512
376,83,62,1.4714
376,83,63,-0.002813
376,83,64,1.39665
376,83,65,1.508772
376,83,66,1.53678
376,83,67,-0.0007
376,83,68,1.545879
376,83,69,1.608284
376,83,70,0.345087
376,83,71,1.587522
376,83,72,-0.027566
376,83,73,1.497799
376,83,74,1.635365
376,83,75,0.515971
376,83,76,-0.010102
376,83,77,1.63707
376,83,78,1.57675
376,83,79,1.517319
376,83,80,1.370536
376,83,81,1.449983
376,83,82,1.644318
376,83,83,1.123324
376,83,84,1.317046
376,83,85,1.353777
376,83,86,0.774964
376,83,87,1.547638
376,83,88,0.510025
376,83,89,1.58764
376,83,90,1.051584
376,83,91,1.248528
376,83,92,1.651524
376,83,93,0.738522
376,83,94,1.611608
376,83,95,1.254684
376,83,96,1.115367
376,83,97,1.625602
376,83,98,-0.00385
376,83,99,0.851521
377,83,0,1.660534
377,83,1,1.511387
377,83,2,0.456857
377,83,3,1.595925
377,83,4,-0.01732
377,83,5,1.564361
377,83,6,1.371348
377,83,7,1.499492
377,83,8,1.173918
377,83,9,0.685748
377,83,10,1.593996
377,83,11,-0.060833
377,83,12,0.450494
377,83,13,1.630131
377,83,14,-0.000327
377,83,15,0.306535
377,83,16,1.028162
377,83,17,1.490027
377,83,18,1.336272
377,83,19,1.268129
377,83,20,0.14385
377,83,21,0.141022
377,83,22,-0.02491
377,83,23,1.503149
377,83,24,1.247266
377,83,25,1.633159
377,83,26,-0.015977
377,83,27,1.284198
377,83,28,1.041678
377,83,29,1.457478
377,83,30,0.483953
377,83,31,1.530678
377,83,32,0.607232
377,83,33,0.658497
377,83,34,-0.014134
377,83,35,-0.108024
377,83,36,0.532648
377,83,37,0.901887
377,83,38,1.283299
377,83,39,1.3069
377,83,40,-0.165026
377,83,41,-0.002244
377,83,42,0.482505
377,83,43,0.479133
377,83,44,0.398451
377,83,45,0.455537
377,83,46,0.977281
377,83,47,1.496557
377,83,48,1.437526
377,83,49,-0.01144
377,83,50,-0.049321
377,83,51,1.402056
377,83,52,0.529939
377,83,53,0.022686
377,83,54,1.465576
377,83,55,1.203464
377,83,56,0.788182
377,83,57,-0.023005
377,83,58,1.59918
377,83,59,0.156909
377,83,60,1.198172
377,83,61,0.495955
377,83,62,1.470888
377,83,63,-0.002813
377,83,64,1.396448
377,83,65,1.507283
377,83,66,1.535696
377,83,67,-0.0007
377,83,68,1.545286
377,83,69,1.607794
377,83,70,0.321995
377,83,71,1.587235
377,83,72,-0.027566
377,83,73,1.496985
377,83,74,1.635152
377,83,75,0.515547
377,83,76,-0.010102
377,83,77,1.633801
377,83,78,1.57453
377,83,79,1.516715
377,83,80,1.365433
377,83,81,1.443566
377,83,82,1.643806
377,83,83,1.119255
377,83,84,1.316062
377,83,85,1.347315
377,83,86,0.774689
377,83,87,1.545999
377,83,88,0.509596
377,83,89,1.587158
377,83,90,1.042684
377,83,91,1.248017
377,83,92,1.650774
377,83,93,0.737059
377,83,94,1.610718
377,83,95,1.253768
377,83,96,1.115115
377,83,97,1.624467
377,83,98,-0.00385
377,83,99,0.85124
378,83,0,1.660148
378,83,1,1.507656
378,83,2,0.455979
378,83,3,1.591859
378,83,4,-0.01732
378,83,5,1.555396
378,83,6,1.369309
378,83,7,1.494115
378,83,8,1.173422
378,83,9,0.673915
378,83,10,1.586259
378,83,11,-0.060833
378,83,12,0.432203
378,83,13,1.627199
378,83,14,-0.000327
378,83,15,0.305787
378,83,16,1.027818
378,83,17,1.489796
378,83,18,1.336055
378,83,19,1.267925
378,83,20,0.142011
378,83,21,0.115819
378,83,22,-0.02491
378,83,23,1.502589
378,83,24,1.242977
378,83,25,1.631298
378,83,26,-0.015977
378,83,27,1.283874
378,83,28,1.03886
378,83,29,1.454087
378,83,30,0.481759
378,83,31,1.519929
378,83,32,0.606916
378,83,33,0.625974
378,83,34,-0.014134
378,83,35,-0.108024
378,83,36,0.532046
378,83,37,0.901011
378,83,38,1.281591
378,83,39,1.306393
378,83,40,-0.165026
378,83,41,-0.002244
378,83,42,0.482158
378,83,43,0.431356
378,83,44,0.394503
378,83,45,0.419395
378,83,46,0.976265
378,83,47,1.496266
378,83,48,1.437271
378,83,49,-0.01144
378,83,50,-0.049321
378,83,51,1.401733
378,83,52,0.529613
378,83,53,0.018976
378,83,54,1.46467
378,83,55,1.203092
378,83,56,0.787826
378,83,57,-0.023005
378,83,58,1.598322
378,83,59,0.153359
378,83,60,1.197677
378,83,61,0.495439
378,83,62,1.470674
378,83,63,-0.002813
378,83,64,1.396091
378,83,65,1.506637
378,83,66,1.525305
378,83,67,-0.0007
378,83,68,1.537629
378,83,69,1.60289
378,83,70,0.321011
378,83,71,1.587028
378,83,72,-0.027566
378,83,73,1.496735
378,83,74,1.634501
378,83,75,0.515053
378,83,76,-0.010102
378,83,77,1.63323
378,83,78,1.571156
378,83,79,1.513259
378,83,80,1.359131
378,83,81,1.44049
378,83,82,1.643549
378,83,83,1.104694
378,83,84,1.308802
378,83,85,1.342025
378,83,86,0.752351
378,83,87,1.535241
378,83,88,0.509364
378,83,89,1.586657
378,83,90,1.038796
378,83,91,1.247588
378,83,92,1.648261
378,83,93,0.736846
378,83,94,1.606345
378,83,95,1.2311
378,83,96,1.114566
378,83,97,1.621681
378,83,98,-0.00385
378,83,99,0.848377
379,83,0,1.659233
379,83,1,1.507289
379,83,2,0.455666
379,83,3,1.588462
379,83,4,-0.01732
379,83,5,1.555009
379,83,6,1.365359
379,83,7,1.489378
379,83,8,1.17313
379,83,9,0.661057
379,83,10,1.583971
379,83,11,-0.060833
379,83,12,0.431888
379,83,13,1.625979
379,83,14,-0.000327
379,83,15,0.304245
379,83,16,1.027253
379,83,17,1.489524
379,83,18,1.324955
379,83,19,1.267688
379,83,20,0.139768
379,83,21,0.115432
379,83,22,-0.02491
379,83,23,1.499085
379,83,24,1.242497
379,83,25,1.630855
379,83,26,-0.015977
379,83,27,1.277835
379,83,28,1.032344
379,83,29,1.453687
379,83,30,0.481259
379,83,31,1.518435
379,83,32,0.590964
379,83,33,0.625511
379,83,34,-0.014134
379,83,35,-0.108024
379,83,36,0.529765
379,83,37,0.899694
379,83,38,1.280897
379,83,39,1.305357
379,83,40,-0.165026
379,83,41,-0.002244
379,83,42,0.48174
379,83,43,0.43107
379,83,44,0.393033
379,83,45,0.400866
379,83,46,0.973329
379,83,47,1.495915
379,83,48,1.436826
379,83,49,-0.01144
379,83,50,-0.049321
379,83,51,1.40125
379,83,52,0.528757
379,83,53,0.008995
379,83,54,1.463356
379,83,55,1.199757
379,83,56,0.787525
379,83,57,-0.023005
379,83,58,1.594392
379,83,59,0.151151
379,83,60,1.196478
379,83,61,0.493433
379,83,62,1.470211
379,83,63,-0.002813
379,83,64,1.39562
379,83,65,1.502406
379,83,66,1.523232
379,83,67,-0.0007
379,83,68,1.536203
379,83,69,1.599108
379,83,70,0.320402
379,83,71,1.586602
379,83,72,-0.027566
379,83,73,1.496478
379,83,74,1.632364
379,83,75,0.512489
379,83,76,-0.010102
379,83,77,1.630487
379,83,78,1.567174
379,83,79,1.512895
379,83,80,1.355488
379,83,81,1.435278
379,83,82,1.643073
379,83,83,1.103399
379,83,84,1.308585
379,83,85,1.341481
379,83,86,0.752095
